,SARS,MERS,Influenza,Ebola
KIF3B,,0.016551320396002878,0.08861609147547539,0.034937466014138115
RAB11FIP5,,0.0332440732510608,0.09146969440714428,
HDLBP,,0.2020791172532288,0.2755080726770234,0.1779834895917189
TUBA1C,,0.36927967316030175,0.2977053561141326,0.035540715062533985
SF1,,0.08206001597343679,,0.10774904899804316
MPDU1,,0.2616189868656077,0.18274451292548355,
MDH2,,0.23208046109862776,0.02935744268647078,
TUBG1,,0.03295443781490517,0.02935744268647078,
EFNA4,,0.09696343293746014,0.029635130771714563,
CRKL,,0.03298733968196938,0.08853836239246937,0.0699047402000325
SPCS1,,0.21222667175229343,0.02935744268647078,0.06978756108676504
BZW1,,0.15204187370258518,0.18153423138746375,
PAPSS2,,0.0332979983097501,,
VPS35,,0.08461810464364487,0.059358253485842886,
POLG,,0.016551320396002878,0.08798308136209909,
WDR70,,0.03344071968580725,0.029053923151436872,
PNMA1,,0.26087200073904926,,0.10587317484343275
MAGED1,,0.13740625518337818,0.17861023541096266,
UBE2N,,0.03313113898702935,0.11819974781523072,
TENC1,,0.2833610353760313,,
VAPB,,0.10175415279153734,,0.035285821098423056
VTCN1,,0.17724856443159634,0.14962011678647366,0.035107395323545405
TCF7L2,,0.048361236964115754,0.11661358429918488,0.1402852579159487
UPF2,,0.03337258690981901,0.05949004920117637,
NFX1,,0.19221681036004373,0.08827698140937279,
IMPAD1,,0.04635415566322053,0.1520808246482809,0.034623096791734635
MGST1,,0.1372381456707785,0.05902211017392314,
TM2D2,,0.11984228707372911,,
MMP25,,0.46089918721857487,0.11641767658299583,0.06981502567625594
UHRF2,,0.13426350415561067,,
RAC1,,0.1899695071493439,0.1845410226630927,0.03553221859706362
KCTD10,,0.03313113898702935,0.08816343189426931,
XPOT,,0.1317541463379288,0.26107838223796265,
CLDN7,,0.12117600824626709,0.20821387052306536,
EIF4A2,,0.11887187398066255,0.20752500964514278,
ZFPM1,,0.102212913626246,0.11524205312254128,
ZC3H11A,,0.06346190657360103,0.21244729992330438,0.1055036617401261
CKAP5,,0.19402093900363335,0.23711817135524194,
B4GALT7,,0.46392209800453066,,
CNOT8,,0.04829009243722854,0.08973456680139652,
GTF2E2,,0.03308430629248606,0.02935744268647078,
HK1,,0.10149390601554627,0.24095002045755257,
TMED1,,0.23005460395355665,,
GATA4,,0.3378309833925331,0.11709731172260987,0.06913544952384679
RNPS1,,0.22980095768257364,0.18509710285201053,
TFRC,,0.1372381456707785,0.14780316906684457,
BCL2L11,,0.23103904516090423,0.18289724179652458,0.25379637069121974
TMBIM1,,0.13411069549617247,0.28385565367375665,0.10590967470643656
LLGL2,,0.13782218622255915,0.11960999524156757,
DDX42,,0.06757705730871516,0.32318826439317067,0.07042899720137089
TMED10,,0.050135405316040486,0.08973456680139652,
ARF3,,0.016551320396002878,,
ELOVL5,,0.04972308914169335,0.18149229859238974,0.0353452963567156
USP22,,0.10175415279153734,0.21539487934045837,0.21472456584414318
AMIGO2,,0.09971895363949207,0.17056656611241783,
ACSS2,,0.0332979983097501,0.05918671829786344,0.1461854221019749
TIMP3,,0.24417767649828806,0.2625546764850575,
BAHD1,,0.016551320396002878,,0.034623096791734635
ACVR1,,0.06439302854118079,0.2359718086920443,
BTG1,,0.212174297851261,0.41375512057044,0.035107395323545405
CLEC2D,,0.11392717502621459,0.2172791017532984,
GABRP,,0.1741755783225048,0.14512008937135085,
DDIT4,,0.2363716212417343,0.028866645140458513,0.22481861971773437
PYGB,,0.11549387841515509,0.3063931934716735,0.10466497485354623
MAD2L2,,0.08237864066152421,0.1456203634601513,0.1047679075028966
RBM39,,0.06707623673332662,0.029648046496609622,0.07153490153631145
GNAS,,0.20750511384149573,0.2092042840638092,0.034937466014138115
VDAC3,,0.15452231000021394,0.21106761895615425,0.034937466014138115
NGRN,,0.11434936745808003,0.3128178386017076,
BCR,,0.0332440732510608,0.08791172623024686,0.14090386161728963
FANCB,,0.03295443781490517,0.02975783015821763,
ATP5B,,0.22123033951260093,0.2755080726770234,
TMEM185B,,0.06777053558565789,0.05863411057528084,0.035540715062533985
NCDN,,0.06777053558565789,,0.0353452963567156
ITGB5,,0.15459107837631142,0.30415718579808776,0.2905139789894804
STK25,,0.13395207707572784,0.08992266946161771,
ALDH18A1,,0.016551320396002878,,
FEN1,,0.1997788612779481,0.18309958781588515,
DDX21,,0.09851424864059763,0.3008194522406143,
ARFGEF1,,0.26545781443522953,0.029428479173393612,0.035600190320826536
TMCO1,,0.17569686494241085,0.059358253485842886,
ASCC3,,0.5005418050539678,,
PODXL2,,0.2818240284459306,,
AMFR,,0.06691544021671017,0.17802326660596543,0.14073180525794252
ANKRA2,,0.389792251307925,,
UBE2E3,,0.049882442079456614,0.2665236320250621,0.034937466014138115
VCL,,0.16651086905937817,0.24100380790642975,0.2529336506532932
GOLT1B,,0.03313113898702935,0.12025490866034028,
NDUFC2,,0.23845145975393084,0.08772611988115346,0.34891340420079875
SLC35A2,,0.15580449368466218,,
VLDLR,,0.04970121848073255,0.029428479173393612,
INADL,,0.08409750028022324,0.08730184399211378,0.33204738882816165
LMAN2,,0.22409880451672434,0.11832926227967305,
EFNA2,,0.32177008601475166,,
DNAJA3,,0.1561582682424081,0.11882958947463244,
RBM22,,0.0332404435422618,0.02975783015821763,
GBAS,,0.04986920182282101,0.1845410226630927,
SMG7,,0.1339165441131561,0.02935744268647078,
TMED3,,0.17317022482400948,0.09020183206471548,
KIFC3,,0.5272611010705978,,0.06978437883124752
HCN2,,0.0991102940271214,0.1435098815648795,
ZNF512B,,0.08546777874121982,,0.21351776165617753
RPS2,,0.11968357254470015,0.21244729992330438,0.0707313428278043
MPV17,,0.22483458628069858,,
COPE,,0.4996215861693265,,0.035659665579119086
SORD,,0.15126021333920045,0.24892821199049228,0.14290944119181853
SLC25A17,,0.0332979983097501,0.05865049855046825,
NOLC1,,0.04994928416527348,0.15245213794283388,
TNS1,,0.11657944066519144,0.02934452696157572,0.25930417701527275
ILF3,,0.09939199646120297,0.17173660991047934,0.034937466014138115
ETFA,,0.08045868007640274,0.24647481545953123,0.034937466014138115
PSEN1,,0.016551320396002878,,
IGSF3,,0.11859045471604093,0.028866645140458513,0.03433421696574225
RUVBL2,,0.13599636725741243,0.12226794951205076,0.035056416530723215
PDIA6,,0.23262271947995763,0.2052826515243702,0.034937466014138115
GCNT2,,0.08388276896419747,0.11710833885271488,0.3310802508857685
POLR2B,,0.03308430629248606,0.05866662814775221,
MEMO1,,0.016551320396002878,,
CCNY,,0.06776624857239821,0.08919664494701869,
SARS,,0.19096251678939533,,
EIF2S2,,0.08493359768341636,0.060152646653633644,
GOLGA4,,0.07922930440037045,0.029648046496609622,
KATNB1,,0.09870333306672027,0.05938365060713259,0.10536410679473086
ARMC7,,0.372278959584194,,
PSMC3IP,,0.06743686533490822,0.05816268186118963,
WBP11,,0.13666550025146962,0.0593127076435,
TSGA10,,0.15597611125912295,,
BAD,,0.21691453356606963,0.029544720697449144,
CARD10,,0.08363067557986449,0.11845442184822388,0.14318185356458962
KCNC3,,0.4744462967881138,0.058695578361500494,0.07083341014639755
PPA1,,0.24367499557506095,0.0891026063179378,
THADA,,0.016551320396002878,,
ASB13,,0.18453619356964024,0.05889915875007866,0.034937466014138115
SEC63,,0.049578992215214,0.08869619850730542,
ZSWIM5,,0.24478145192975598,,
KHDRBS1,,0.12032285409379201,0.12025490866034028,
RPS3,,0.20432747331021328,0.31154662507558156,
OSBP,,0.13496604178432947,0.21245543085563479,0.10453057954264072
CLIC1,,0.17289973592082972,0.2755080726770234,0.034937466014138115
ERBB2IP,,0.1164498688138547,0.30278329670900833,
ICA1,,0.0837169330942754,0.029577010009686797,
RPL3,,0.033246144816040386,0.02934452696157572,
RPS19BP1,,0.09984671137947612,0.05832418548743621,
CASC4,,0.13070792059426853,,
RASL10A,,0.06708666325041066,0.3828859572239851,0.28151231634810575
RPL15,,0.08518548111816734,0.18137287728178053,
CFDP1,,0.04961729686300853,0.059358253485842886,
TMEM88,,0.13360549948035688,0.08904493996109653,
RPS19,,0.08472960744619862,0.14329496380093193,0.17852421854483572
RPL18,,0.15331341513528438,0.05832418548743621,
MRPL12,,0.08392683576059756,0.028866645140458513,
TMEM14C,,0.04965030021273721,0.11686621523497126,
PCBP1,,0.15511902338588934,0.24380730175191215,0.07095762784452886
AUP1,,0.10046708105640768,0.20844650563261327,
SETBP1,,0.1157890267423888,,
EPRS,,0.13654404858130864,0.059018864598724,
ZDHHC13,,0.01651654262595349,0.02975783015821763,
PPP4C,,0.13421055843164087,0.19916449242907164,
RMND5A,,0.15206853600461523,0.08747764152015314,
RPL18A,,0.1182929618727442,0.11978777886449792,
PSMC3,,0.08336041299923366,0.12226794951205076,
IDH1,,0.22105087534294596,,0.10864248093533867
TNS3,,0.04961671925483318,0.121166085855333,
NPDC1,,0.16550817263381018,,0.17550087473213122
SNRPA,,0.19168589883980808,0.02935744268647078,0.035285821098423056
ZBTB3,,0.048745607994259116,0.148887965807054,
PTPRJ,,0.01651654262595349,,
WBP5,,0.06676038290356197,,
F11R,,0.22662334973503562,0.12017338901794967,
NDUFA11,,0.09866324676298244,,
LTBR,,0.06681200073373578,0.089188858165245,0.0703414067939619
CHMP5,,0.118080088939045,0.029144333225702295,
CD164,,0.08226556135718563,0.08927006903335444,
PCNA,,0.0843752945573483,0.059358253485842886,0.0695716693479129
BOP1,,0.13141938497251243,0.08898722579207884,0.06913544952384679
GAPDH,,0.1736789712542803,0.2172791017532984,
DHX9,,0.13426789589514837,0.059173827935216514,
H2AFZ,,0.10211641637481438,,
PSMC4,,0.11924385602059892,0.12040088613223394,
TRIM28,,0.08363945459314606,0.08884915090618851,0.03433421696574225
FBXW5,,0.06681200073373578,0.029544720697449144,0.034937466014138115
TSPAN8,,0.098020894725761,0.0903733182075862,
CLDN1,,0.06750424543994357,0.05998111622107575,
CCT3,,0.08317085326744315,0.02935098482402325,
LMNA,,0.15625092306197105,0.17747392331205442,0.10879985333141809
PRKRIR,,0.0498319634660782,0.28080998759409437,0.03495445894507884
RNH1,,0.06683284077499269,,0.033994358346927676
NUTF2,,0.10106081779198631,0.02975783015821763,0.034937466014138115
LDHB,,0.03293044853048802,,
MEST,,0.10070018458590793,0.08973456680139652,
SLC39A14,,0.13327006883692902,0.05971967503351383,0.035285821098423056
GPX4,,0.14815389932459833,0.2502489436251748,
PSMA4,,0.11892586588323331,0.1520808246482809,
CAPG,,0.08138805674562802,0.12226794951205076,
CCND3,,0.10013594477254728,0.11449564846172808,
NUP37,,0.10211641637481438,,0.06990144037349835
ADPGK,,0.082685798809049,0.1187437322007829,
CORO1C,,0.09819108249632444,0.05950294431924472,
KDELR1,,0.033209748619886105,,
ACTN1,,0.21489041834707687,0.28548381838703163,0.28968363316358753
MBTPS1,,0.04961671925483318,,
CYC1,,0.1014289801395385,0.060152646653633644,
STUB1,,0.15113873791379087,0.060152646653633644,
RPS17,,0.15642535553556114,,0.0691618873264589
INSIG2,,0.06676038290356197,,
FTHL17,,0.15023268009585491,0.14657864081322894,
CIB1,,0.11924385602059892,,
BUB1B,,0.08048155299186499,0.09104219877476473,
DSP,,0.15012016366977352,0.11647515959107309,0.14329482045509945
KIF22,,0.1811696803953558,0.12226794951205076,0.07095533129067016
LSR,,0.08331622462981259,,0.14265872426615325
IDH2,,0.11519671406880282,0.24647481545953123,
TSTA3,,0.09927767519333301,0.1155828648925031,
STOML2,,0.08336041299923366,0.1777232281509611,0.034937466014138115
CMTM3,,0.03293044853048802,0.028995802389409107,0.07101680525624587
FUCA2,,0.10211641637481438,0.02988698740716823,0.035285821098423056
MPG,,0.11687813733323986,,
OAT,,0.13129622447466321,0.02975783015821763,0.03495445894507884
EEF1D,,0.06683284077499269,0.02934452696157572,
TFPI2,,0.20931631158023808,,0.03541326808047852
HLTF,,0.06676038290356197,0.12194957702328936,0.03553221859706362
RNF126,,0.15616878608296686,0.029428479173393612,
CSRP1,,0.047845136096605,0.1820506366445491,
SPINT2,,0.08284202576546326,,0.035600190320826536
CCDC115,,0.20671850015157173,0.028995802389409107,
SETD7,,0.06440756589097298,,0.03461460032626427
ECH1,,0.04961729686300853,0.09146969440714428,
PSMA7,,0.1518262769751,0.23508843902390159,0.0704218332074226
ESD,,0.11767435451994283,,
CAT,,0.20456047341174202,0.08933507897285692,0.18673392559554933
DNAJC7,,0.09816265792617171,0.08884915090618851,
DDX23,,0.05032235806826579,,
DIP2B,,0.06703951979240903,,0.07038070686579623
PPIA,,0.05032235806826579,0.15198368599040818,0.10764952024446534
MYL6,,0.13485156253198602,,
JOSD1,,0.01651654262595349,0.029544720697449144,0.07289717339210505
CLPTM1L,,0.08423093127944155,0.060152646653633644,
SLMO2,,0.0803633732723494,0.02975783015821763,
IGF2R,,0.033209748619886105,0.14558144656895783,0.29591684446279765
NMD3,,0.06678720500373762,,
CAV1,,0.22816362703358753,0.0882099420427465,
SNAP23,,0.09992876941107823,,
FXYD5,,0.15211605145161256,0.1721024989024885,
CAPNS1,,0.1492415036627888,0.060152646653633644,0.035285821098423056
RPLP0,,0.11904559477952469,0.12226794951205076,
KCNN4,,0.09586119942107094,0.1198689629684682,0.035107395323545405
AIM1,,0.14754406494065211,0.029564094284791734,
TSPAN15,,0.2184624308891699,,
CD97,,0.1327009419269521,0.09120456879486055,0.14405013152225413
RALY,,0.09962010514906103,0.11978777886449792,
PSMA5,,0.10211641637481438,,
PPIB,,0.17329157296470646,0.17116108817816156,0.1424667032772939
NPEPPS,,0.17254034699302573,0.31817451664364504,0.035659665579119086
RPL13A,,0.08358347966046155,0.02935098482402325,
CDC5L,,0.01651654262595349,0.029648046496609622,0.03447016041326808
COASY,,0.11664731004339,0.060152646653633644,
SLPI,,0.26265535925095507,,0.035107395323545405
BZW2,,0.050349906980621154,,0.034937466014138115
SNX3,,0.08318817614360893,0.05902211017392314,
CD2BP2,,0.01651654262595349,0.15033271543832552,0.03553221859706362
ALDH9A1,,0.17190024421217667,0.08919664494701869,
COX4I1,,0.1014289801395385,0.02935098482402325,
TAF13,,0.1331812080834407,,
ATP6V1G1,,0.01651654262595349,0.05925758675989195,
WDR59,,0.06676038290356197,0.02934452696157572,
WRNIP1,,0.01651654262595349,0.02934452696157572,
ZSWIM1,,0.06764664066066367,,
MYO18A,,0.0668006020377972,0.2499743887735799,0.07171517709518449
RAB2B,,0.15393578296118826,,
RHOA,,0.12012627877061492,0.059358253485842886,0.14384122691789636
PSMB5,,0.10028447275571761,0.05881511301497052,
CAD,,0.01651654262595349,0.2686119574214558,
MRPL28,,0.06683284077499269,0.029079754601226998,0.034937466014138115
PDCD10,,0.06676038290356197,0.02988698740716823,0.034937466014138115
CKB,,0.156582459729259,,0.06984368949011675
GNB2L1,,0.1519866818835401,0.2396693025677798,
BIRC6,,0.03331774331257648,0.059358253485842886,
TMEM14A,,0.01651654262595349,,0.07289717339210505
VPS8,,0.15315241233822194,,
GPRASP1,,0.1494370100454899,0.02988698740716823,
GSTM3,,0.20592941326468917,,
IMP3,,0.033219727381599125,,
WAC,,0.06700371666321936,0.0884566148714238,
HOXB5,,0.06737360701859745,,0.035600190320826536
HEBP1,,0.11551829217894866,,0.07040505974237962
STMN1,,0.2897816717161436,,
TBC1D25,,0.08563833384371995,,
HN1,,0.08369875858822391,,0.035540715062533985
PSMD10,,0.06623353357020023,0.5590925277169352,0.32802979039446545
GDPD5,,0.11920814244049863,,
PCF11,,0.20204596873832537,0.24273468329331954,
TTC1,,0.06811475167933445,,0.034937466014138115
SBNO2,,0.1805482237416794,0.09013371194303166,0.035659665579119086
PSAT1,,0.20676739865937674,0.02937681627381337,0.06960603143704765
CMTM8,,0.03334860375580381,,
PADI3,,0.08564939026115274,,
SLC6A6,,0.06270914338151032,0.060142819575027005,0.07038070686579623
PGRMC1,,0.10035730684257725,,
CDH1,,0.016632468526118105,0.2171278586097836,0.07002826031013165
PRMT5,,0.08395335921385104,0.12062909557861123,
ARPC1A,,0.050388052258575795,,0.035107395323545405
PRIM1,,0.11957162311345715,,0.18194058670063953
PARD3,,0.2035716599114318,,
TMEM25,,0.016632468526118105,,
CD81,,0.06773279946797418,0.12005707973378466,0.035600190320826536
TACSTD2,,0.21873676222186572,0.059739001066641054,
MTHFD2,,0.2209025462937119,,
CHN2,,0.15327073549324643,,0.0353452963567156
TMEM53,,0.05010787182927343,,
PAFAH1B3,,0.1181052019911339,,
PRSS8,,0.050594644327665264,,
SNAPC1,,0.050272584682921596,,
FOXM1,,0.15057679550295963,0.2095578348041659,0.06953079382445537
SVIL,,0.10199914010498944,0.02975783015821763,0.18084641100288618
SETDB1,,0.049718353849234745,,
ENO3,,0.016632468526118105,0.3161759503367874,
SMURF1,,0.1663679862677024,0.05883137417891704,0.03492047308319739
SPON2,,0.050054893546521456,0.02988698740716823,0.25258641758187705
FAHD1,,0.03333068050407907,,
ABHD3,,0.04972134762641254,,
SMN1,,0.033313266075713055,,
MAT2A,,0.0327136340951833,0.05881183256668013,0.0695219916743417
IDH3G,,0.06746498353630437,0.02988698740716823,
OGFRL1,,0.033428845608169645,0.029577010009686797,
DBI,,0.0856687423629156,,
NCAPH,,0.05030054577944833,0.11661358429918488,
STAM,,0.0839216492946393,0.05939043817880671,
HADH,,0.18376663493744855,,0.18673392559554933
VKORC1,,0.17111319169493,,
MIER1,,0.06692619481555141,0.08649275202515783,0.0353452963567156
AHR,,0.2957033966754267,0.11984749582763635,0.48067555334715617
TMCO4,,0.03335121735048582,0.0289505973522764,
ARHGAP5,,0.016632468526118105,,
EMP2,,0.17135024986815048,0.05990399279458528,
SLC36A1,,0.08337289517653525,0.029544720697449144,0.035540715062533985
KHDRBS3,,0.05026864408566874,,0.0353452963567156
TYMS,,0.0856687423629156,,
ARHGEF2,,0.049883597059251,,0.10539914877712814
FBXO46,,0.016632468526118105,0.06086289897788554,
GANAB,,0.06737943553010212,0.18183222210215685,
MAPK8IP2,,0.0665012998630774,0.47068193295838223,0.2214549787452318
PAICS,,0.11871250668927215,,0.07289717339210505
NUP43,,0.09868607913973411,0.028866645140458513,0.10476398464513835
SHMT2,,0.049890258472484364,,
RARRES1,,0.13258836472682203,,
FZD2,,0.13354226489426713,0.25392304702124874,
DDT,,0.06793922052790911,,
VDAC1,,0.03334860375580381,0.14950051438389175,
TMEM97,,0.033434245981387695,,0.07289717339210505
LPXN,,0.13379945904276763,,
CDKN1C,,0.17088626354548536,0.05939043817880671,
CBX7,,0.18664061687754363,0.08948265876262282,0.14676443160354857
KRBA1,,0.049911568597815384,0.029841782370035517,
EIF5,,0.2530397706276519,0.6196743257490684,
ID1,,0.06553711837406696,0.02935744268647078,0.07101680525624587
SDHD,,0.03334860375580381,,0.034623096791734635
TMSB10,,0.18583844898962734,,
CIDEC,,0.0663545384495634,0.029577010009686797,
H3F3A,,0.11441741526443683,0.02935744268647078,
TGFBI,,0.25460367856566857,0.2839378990081683,
APP,,0.17832908677812012,0.18271273038213817,0.07013405854898681
TRPV2,,0.016632468526118105,0.028866645140458513,
ITGB1,,0.12011549586190394,,
ELL,,0.08470134793513272,,
UBE2O,,0.049970598575611716,,0.07050980768015266
WDR61,,0.10254040192225386,,
ASF1B,,0.18688723797471377,,
DNPEP,,0.08564939026115274,0.028995802389409107,0.07105220197032719
FGFBP1,,0.11739232139473565,0.02988698740716823,0.03433421696574225
