,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
SEPN1,0.6998220153340635,0.5819132782183228,0.5382721116355427,0.5096884964434623,0.47687331015836126,0.43627450980391963,0.34597769812824286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EME1,0.5850903614457831,0.5411956582869354,0.46675559203775413,0.3481317962554064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZCCHC14,0.5595564074479737,0.4906079523086462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC25B,0.6089129244249726,0.5686125639727799,0.5299268075791784,0.49315264491864585,0.45239474700656235,0.42404778003155014,0.3669520775255605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCC1,0.6481380065717415,0.5668128901636578,0.538853546754224,0.5162292535360958,0.49164735419080635,0.4621647509578535,0.3882915173237847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTN2,0.7526013143483022,0.6466171756369158,0.5910458991723101,0.5555146758237264,0.5209057551178059,0.49087221095334616,0.4654851984601093,0.4413189560868906,0.41085271317829664,0.3988767650834398,0.3149310684391884,0.3037983824378955,0.2917082087072121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRA2A,0.6755887185104053,0.6023283279905517,0.560127231684794,0.530455400212574,0.5067593665507912,0.47920892494928946,0.4506836585689651,0.4283481794030348,0.3448260320894182,0.3324989302524547,0.3149310684391884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF21,0.6108981380065718,0.5398459029300938,0.5043436623572062,0.46586542392281355,0.4080484743144001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHNAK,0.7363088718510405,0.6498228446094145,0.6078049114166496,0.5746055105878504,0.5369833912707607,0.5014649537976107,0.46926855170582865,0.4491326769807801,0.4204975662520296,0.4059370988446717,0.35062776957163677,0.3312391681109163,0.2917082087072121,0.2708094692630797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD97,0.7396631982475356,0.658343175299477,0.6029482180723716,0.5568228272422531,0.5213402858246428,0.488562091503268,0.46395858223815284,0.4391311142366005,0.41819902650081214,0.4055626872058191,0.3664451009354973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDC42EP1,0.6480695509309967,0.5874810190652944,0.5383747178329571,0.5089117815387121,0.4875917342603314,0.4691232814965059,0.4358821186778203,0.4099468666979258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTPBP1,0.5538061336254108,0.521511725999663,0.48720842738901604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFAB1,0.5998767798466593,0.5521343006580057,0.5239414460633423,0.49685226064916654,0.443824835843948,0.39567838629704793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A6,0.7961391018619934,0.6947022102243968,0.6342431082837404,0.5999918240536342,0.5707319428350713,0.5418075276087444,0.5082968272932434,0.4887482419128003,0.4558319812511285,0.4372058194266143,0.414451009354996,0.3932697862507207,0.34380192755068106,0.3131920580374199,0.29188368055555675,0.26316443119721855,0.2112565445026171,0.17852161785216172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNKL,0.5757119386637459,0.5401552218660367,0.5204528353512553,0.4885536750878869,0.44119351100810394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERC2,0.6529299014238773,0.5817445587987177,0.5320131335932688,0.4986509688496427,0.4734453456933175,0.44334572909623693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD79A,0.6735350492880613,0.5834317529947697,0.5316027088036116,0.5011446324912098,0.4802047122441086,0.43083727743970657,0.3871299615027309,0.37201125175809363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COTL1,0.639854874041621,0.573477307238063,0.5380326971749092,0.514675823726595,0.4752317497103117,0.44810682893847303,0.4219766361343469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4B,0.6875684556407448,0.6008942129239075,0.5450441206648883,0.5138173493581877,0.4895229818462727,0.4575163398692815,0.43840435417496615,0.360720425066423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL24,0.6661418400876232,0.5841066306731905,0.5351597236473081,0.5042923718420397,0.48353611432985605,0.4377112914131128,0.39157706093190914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOF,0.78039430449069,0.6890501096676227,0.6396128326150899,0.6008911781538712,0.5716010042487444,0.5420892494929005,0.5074339572547463,0.48398187216752736,0.45538128718226156,0.43503423192126633,0.410881339241752,0.39204217215482323,0.37853107344632697,0.3358151966399398,0.3101128472222232,0.2973174366616999,0.28170447934845827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHOBTB2,0.5951533406352684,0.5363871548281874,0.4701757986182369,0.40969667238982066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKD2,0.5904983570646221,0.5463697204881615,0.519221560982283,0.45836399313219867,0.4183082271147081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHB4,0.6128148959474261,0.5422360947078342,0.5166906081127297,0.4871228844738738,0.4258883738895238,0.35640635564571876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS1,0.6517661555312158,0.5560992070187278,0.5200766126274027,0.49415419834845625,0.43127172653533274,0.4048343475321136,0.37435284747113784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OAF,0.6189759036144579,0.5461447612620212,0.5032833983172572,0.43780148802223073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRBP1,0.6244523548740416,0.5830099544457567,0.5613927081195703,0.5407979723653004,0.5190710699111621,0.49098489970700937,0.46468870303995913,0.44038130957962446,0.39778258518118026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUAK2,0.8499452354874042,0.7672515606546313,0.7136261030166222,0.6692012100400622,0.6285245268443412,0.5917849898580121,0.5609982742599231,0.5300046882325365,0.4954029204975667,0.4789794608472402,0.45014771048744445,0.42590987868284197,0.40869059488202003,0.37361588392516243,0.35145399305555586,0.3397913561847992,0.3167539267015709,0.3192119944211992,0.29971475142624254,0.27746478873239416,0.2693156732891833,0.2550063371356149,0.24985380116959083,0.2405472636815922,0.2409003831417626,0.22633333333333328,0.23203124999999988,0.2149532710280373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD1L1,0.573658269441402,0.5133288341488113,0.4483206785689856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XPO7,0.5781763417305585,0.5291322197851642,0.5044804706204253,0.4514961981849292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRSS36,0.7736856516976999,0.6898093470558461,0.6500786647513509,0.6098847191562423,0.5731942835071455,0.5401735406806398,0.5086287003849728,0.48437255821222125,0.4506039300522813,0.4261018399657678,0.3943870014771033,0.3749277874061219,0.3629943502824847,0.33476517754868335,0.2575303819444457,0.24053651266766068,0.227254217568353,0.23298465829846515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRD4,0.6671686746987951,0.5994600978572633,0.5546891032218346,0.522279453846782,0.49975859405175693,0.4767861167455484,0.454732510288067,0.4355368026254127,0.40936542275103865,0.384328198545142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT2,0.7821741511500547,0.7280242955964231,0.6895820507558655,0.6652358760526532,0.6431054461181923,0.6167455487942303,0.5950484534713925,0.5755586810439131,0.5470524607896162,0.5271715875053494,0.5003692762186122,0.46382149046793697,0.44383516118311667,0.41609392898052655,0.38574218749999944,0.3770491803278694,0.3609656777196047,0.36785216178521646,0.34963325183374105,0.26760563380281666,0.25303532008830004,0.23776932826362515,0.22076023391812877,0.20439469320066334,0.20402298850574696,0.14811111111111103,0.1419270833333333,0.1271028037383177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCOR2,0.5897453450164294,0.5431359316123952,0.5147752924276624,0.4691358024691282,0.4134318269602081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHD4,0.5566128148959474,0.48248130026433517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPK1,0.5879654983570646,0.5245205556492886,0.4970586223407894,0.3654443626849709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHD1,0.6028888280394304,0.5193464934480625,0.49514330665572126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS1,0.6751095290251916,0.6111860975198244,0.56296600314659,0.5245687188292039,0.49710312862108896,0.4735744872661706,0.4479622992167807,0.41920612595718393,0.3904813412655508,0.38272357723577094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRN3,0.593578860898138,0.5387211067993926,0.5100554073466037,0.46842040716212024,0.40930378524526134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCN1L1,0.5811883899233297,0.5393959844778133,0.5037622272385244,0.4686248058212669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LANCL3,0.7432913472070098,0.6415555930487599,0.5826321909843355,0.545580900989289,0.5162224797219002,0.48873112463376095,0.46475507765830393,0.430926707298019,0.407607715882461,0.3362430466409875,0.31813146233382134,0.30509820912767005,0.2928713858424729,0.22865597556319303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK2,0.5271768893756845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMB2,0.7612951807228916,0.6785051459422979,0.6103700663520076,0.5656119695854793,0.532927771340286,0.5026481857110661,0.4717907872029741,0.4477262072198791,0.41432305750856435,0.39876979032948123,0.37776957163958413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPG,0.5271768893756845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHCR24,0.7527382256297919,0.6952083684832123,0.6631780559545795,0.6345760771809336,0.6054943993820009,0.5787130944331755,0.5548918093720963,0.5345366463509925,0.5066702722192177,0.49358151476251594,0.4603643525356967,0.4354419410745232,0.40644732469258876,0.369702176403207,0.34190538194444475,0.3296075509190269,0.25509016870273443,0.2459553695955364,0.2257131214343925,0.20915492957746476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NINJ2,0.5271768893756845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL35,0.645947426067908,0.5553399696305045,0.5229495861550039,0.4984465701904978,0.46098879876399695,0.3952839756592297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCF15,0.726998904709748,0.6255272481862661,0.5771940625213763,0.5434142752023543,0.5136635766705288,0.4842799188640961,0.4573874950219049,0.4050632911392468,0.3636650441680213,0.3362430466409875,0.31653126538650483,0.3046649335644119,0.24393486208042708,0.1972508591065292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTK,0.6330777656078861,0.5521343006580057,0.5077296668718793,0.4720995830267294,0.42547798377751334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCNA,0.6281489594742606,0.5760924582419436,0.5491825706272658,0.5300057231624551,0.499951718810351,0.4483603786342083,0.41723085092261203,0.3733786529145223,0.31584640346133047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC23A2,0.6392387732749178,0.5490129913953096,0.5206922498118882,0.48826751696508697,0.45954036307454377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SALL2,0.6410186199342826,0.5448793656149823,0.5110814693207468,0.48589649251900646,0.45840575511780496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS18,0.7376779846659365,0.6429053484056014,0.577843901771667,0.5434960346660124,0.5137118578601774,0.485068740139734,0.46196734368777453,0.44264728863885133,0.3816477375157744,0.36935173299101187,0.27117183653372523,0.2613951473136913,0.2518444666002016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHX37,0.7694414019715224,0.6437489455036274,0.5782885286271291,0.5406344534379852,0.5129876400154498,0.4888438133874232,0.4664144431169526,0.4399124863259913,0.3952586983955313,0.3840072742832678,0.2697562776957144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARP1,0.635473713033954,0.5868905010966762,0.5302346261714208,0.5086256234159096,0.4718037852452659,0.43241491999098086,0.3807911854506943,0.360720425066423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIST1H2BM,0.5744797371303395,0.5139474720206962,0.4627881524044047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRED2,0.6474534501642936,0.6028344862493673,0.5686435460701826,0.5297604447714817,0.5038142139822319,0.47813838178949636,0.42519580512412236,0.38584153774027796,0.3506850549846775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRKL,0.6592962760131434,0.5555930487599122,0.518674327929407,0.4660902624478734,0.4193945538817992,0.3682668469686803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIDN,0.6612130339539978,0.5814914796693099,0.5308502633559066,0.5027389420325393,0.47436268829663797,0.44968447148974466,0.43183326695871777,0.3577121425222737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP22,0.698315991237678,0.6440863843428378,0.6188521786715917,0.5915705992968687,0.5628138277327148,0.5314401622718045,0.5053099694676749,0.4834349117049551,0.4075175770686887,0.3939559264013712,0.3696454948301302,0.34279318313113627,0.32627118644067643,0.29371897670866903,0.26866319444444525,0.2547938400397422,0.24360093077370562,0.23601813110181266,0.2228606356968212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAML1,0.5784501642935378,0.5275575052021825,0.5032491962514541,0.4622271277900334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERF,0.5933734939759036,0.5219897643552107,0.48180450099185906,0.3991497015779412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POR,0.7072836801752465,0.6172599966256116,0.5788357616800056,0.5437821927888148,0.5110563924295091,0.4809274284426405,0.445307314482944,0.4274886701047065,0.40039661078060407,0.38272357723577094,0.3664451009354973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBN1,0.6080230010952903,0.5426578932568471,0.5093029618988983,0.4809909246995301,0.42835071456159945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAP3,0.5734529025191676,0.5199088915134131,0.47103085026335656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
