,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
GSG1,0.8363715819702835,0.7421999709766363,0.682142455903831,0.6371923721169953,0.5959329968546563,0.5594059405940599,0.5277070964093858,0.505419617943764,0.4762331302997723,0.45385815025766163,0.4231711049892881,0.4067833507488678,0.3928087495160663,0.37959338986736196,0.3670548277535169,0.3491935483870964,0.342792792792793,0.33674863387978166,0.32398843930635846,0.3173754295532648,0.30527426160337556,0.30920358649789037,0.3148998822143698,0.30294117647058827,0.28381542699724516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN22,0.5945810962667,0.533280123833019,0.5045781372879464,0.450425202937761,0.3344854070660379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2RG,0.8007241852915471,0.7128863735306922,0.6636894730929109,0.6254992913284371,0.5872284397630019,0.5523102310231014,0.5196022995005173,0.4911461687057312,0.4575420996058774,0.4318551668022799,0.40587695133149837,0.38501393242772547,0.37141889276035556,0.3481735159817342,0.3318777292576407,0.3179435483870965,0.3118918918918919,0.22527322404371752,0.22435452793834434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNT1,0.7888625296541392,0.688579306341605,0.6333277159869678,0.5947365030279604,0.5612244897959189,0.5315594059405937,0.5065969277165195,0.48653144451599,0.4523468290935153,0.4306685652291852,0.41031527395163914,0.39372169975618226,0.3796457607433212,0.3657860404435741,0.3361232411450742,0.3147177419354836,0.2993393393393391,0.2939207650273224,0.2923699421965323,0.29018470790378037,0.21826066572902025,0.20359026522001114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGD2,0.6347858659008616,0.5450829584482175,0.5027805864509617,0.44796095863934343,0.4134116011996077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV1,0.6720564365089275,0.6284283848498041,0.5886417256488038,0.5641347764463341,0.5343427693658096,0.5092409240924074,0.487748562812175,0.47209701652715225,0.44595724352084215,0.42195551939246195,0.4004438322620157,0.38353361198188757,0.36425667828106795,0.34882583170254333,0.33475254730713166,0.3225134408602151,0.31024024024024033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM6SF2,0.6326632538394307,0.575726793402022,0.5465116279069773,0.515494137353433,0.48025016458195685,0.42673267326732056,0.38987842804636735,0.34073835587036705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLR1,0.6391559495567487,0.5426885309340687,0.5060948208066525,0.46562942919726713,0.3428790871187028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPC,0.7251217380446998,0.6430126251632564,0.5897932816537468,0.55337585362711,0.5229683271157913,0.49191419141913956,0.4624210724719613,0.442745224297059,0.40681356741908775,0.34628424193111557,0.3181435567799224,0.3007662835249021,0.28368176538907774,0.26761252446183675,0.22883309073265373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIN1,0.6719940067424148,0.6188990470662218,0.583923154701719,0.556274964566421,0.5257479335820334,0.49381188118811625,0.4586513994910943,0.43770122343850815,0.3954078585931009,0.3557092487116934,0.32866544230180644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
