	Relative Change
HPCAL1	-0.0003310072452263374
RASSF7	-0.0003310072452263374
MRPL38	-0.0003310072452263374
CLCN3	-0.0003312751441361737
RNF44	-0.0003313965354014126
UBE2B	-0.00033177770969154653
SIX1	-0.00033216236791313756
TRIM6	-0.0003322852415578654
GMPS	-0.00033242701450730567
MUS81	-0.000332476267607308
MFHAS1	-0.0003330478034632316
PTP4A1	-0.00033373997031797424
PACSIN1	-0.00033388430204183464
SIL1	-0.0003339381232664419
ARHGEF19	-0.0003344471943171336
DPY19L3	-0.0003347064997582894
ITM2A	-0.0003353287980441604
TMED5	-0.0003354004454970177
CENPI	-0.0003354642809501028
DGKQ	-0.0003354922656486677
ALKBH6	-0.0003354922656486677
GYS1	-0.0003354922656486677
OPLAH	-0.0003354922656486677
OTUB1	-0.0003354922656486677
RPS6KA4	-0.0003354922656486677
CYB561D2	-0.0003354922656486677
SLC12A9	-0.0003354922656486677
BCAT2	-0.0003354922656486677
SLC16A13	-0.0003354922656486677
STK19	-0.0003354922656486677
RPL8	-0.0003354922656486677
SLC35B2	-0.0003354922656486677
PHLDA3	-0.0003354922656486677
POLL	-0.0003354922656486677
APBB3	-0.0003354922656486677
PQLC1	-0.0003354922656486677
CDKN2D	-0.0003354922656486677
PUSL1	-0.0003354922656486677
NME1	-0.0003354922656486677
ZBTB45	-0.0003354922656486677
CDC42BPA	-0.0003354922656486677
CLDN15	-0.0003354922656486677
DPP7	-0.0003354922656486677
EMD	-0.0003354922656486677
FBXL15	-0.0003354922656486677
RGL2	-0.0003354922656486677
TMEM63A	-0.0003354922656486677
WDR78	-0.0003354922656486677
CACNG6	-0.0003354922656486677
GPR35	-0.0003354922656486677
ATG4D	-0.0003354922656486677
CBX8	-0.0003354922656486677
SLC39A13	-0.0003354922656486677
SSBP4	-0.0003354922656486677
NAGK	-0.0003354922656486677
MZF1	-0.0003354922656486677
MRM1	-0.0003354922656486677
GPR137	-0.0003354922656486677
INTS5	-0.0003354922656486677
MYO5B	-0.0003354922656486677
NIT1	-0.0003354922656486677
TSR2	-0.0003354922656486677
ACYP1	-0.0003354922656486677
RAF1	-0.0003354922656486677
NUDT18	-0.0003354922656486677
ABCA7	-0.0003354922656486677
FNTB	-0.0003354922656486677
RASIP1	-0.0003354922656486677
ACADS	-0.0003354922656486677
KCTD13	-0.0003354922656486677
TRADD	-0.0003354922656486677
ZC3H3	-0.0003354922656486677
NR2F6	-0.0003354922656486677
OCEL1	-0.0003354922656486677
TYSND1	-0.0003354922656486677
SHROOM1	-0.0003354922656486677
CLN6	-0.0003354922656486677
MAML2	-0.0003354922656486677
PDE4A	-0.0003359845155235019
TMEM168	-0.00033599314223589524
COL4A5	-0.00033620803130673347
TRAPPC1	-0.0003367545035692248
PFDN5	-0.0003368966361195274
LSM14A	-0.0003368966361195274
ARL15	-0.0003368966361195274
COX17	-0.0003368966361195274
EN2	-0.0003368966361195274
TMEM41A	-0.0003368966361195274
WDR5	-0.0003368966361195274
PAQR7	-0.0003368966361195274
LRRC23	-0.0003368966361195274
PPP1R14D	-0.00033689791010177607
TK2	-0.0003374078012742624
AFAP1	-0.00033759857099214895
SPATA6	-0.00033759857099214895
GALNT10	-0.00033759857099214895
ATP7B	-0.00033759857099214895
STXBP4	-0.00033759857099214895
ARHGAP26	-0.0003376573526374566
ACTR10	-0.000338433180236787
SRR	-0.000338433180236787
CCNE1	-0.0003385064673946109
GPAM	-0.00033864631058975423
CABYR	-0.00033921598641702545
PRKAR1A	-0.00033926751325315745
SAFB	-0.0003393304486591952
DLG1	-0.0003394302856343102
ADORA2B	-0.00033945997129529714
TCF12	-0.0003400554406403167
HSD17B12	-0.0003402597144684819
GAS2L1	-0.0003404046427809676
GRAMD1C	-0.0003404046427809676
SKIV2L	-0.0003404046427809676
LZTFL1	-0.0003404046427809676
CLCN2	-0.0003404046427809676
MIF4GD	-0.0003404046427809676
CDK5RAP1	-0.0003404046427809676
BCKDK	-0.0003404046427809676
MRPL43	-0.0003404046427809676
PRKAG1	-0.0003404046427809676
CTNNBL1	-0.0003404046427809676
COMMD2	-0.0003404046427809676
PPM1A	-0.0003410374921160791
UNK	-0.000341105744100789
TMEM186	-0.000341105744100789
TMEM69	-0.000341105744100789
NDUFV2	-0.000341105744100789
SURF4	-0.000341105744100789
TBC1D14	-0.000341105744100789
SLC25A4	-0.000341105744100789
PIGL	-0.000341105744100789
MRPL18	-0.000341105744100789
MRPL35	-0.000341105744100789
UBE2R2	-0.000341105744100789
FUNDC1	-0.000341105744100789
UNC50	-0.000341105744100789
CLP1	-0.000341105744100789
OCIAD1	-0.000341105744100789
CPLX1	-0.000341398983973335
POLR2F	-0.00034178865469613914
MAP4K2	-0.00034180667888750903
SNX25	-0.00034180667888750903
LSM3	-0.00034180667888750903
NOL12	-0.00034180667888750903
DPH5	-0.00034180667888750903
TIMM10	-0.00034180667888750903
RAB27B	-0.00034180667888750903
RAVER2	-0.00034180667888750903
RIN1	-0.00034180667888750903
WWP1	-0.00034180667888750903
PUS7	-0.00034180667888750903
PPAN	-0.00034180667888750903
CHPT1	-0.00034180667888750903
PIGX	-0.00034180667888750903
MCOLN2	-0.00034180667888750903
ALDH1A2	-0.0003418831395750873
RPL36	-0.00034224455952103043
DTD1	-0.00034250744720135703
CRTAP	-0.00034250744720135703
TOR1A	-0.00034250744720135703
GAS8	-0.00034250744720135703
UBE2Q2	-0.00034250744720135703
U2AF1	-0.00034250744720135703
HMGB2	-0.0003428706712808036
AP3M1	-0.000343208049101993
PQLC3	-0.000343208049101993
KDELC2	-0.000343208049101993
PNPLA6	-0.000343208049101993
STK11IP	-0.000343208049101993
SLC9A6	-0.000343208049101993
WARS2	-0.000343208049101993
AP1S2	-0.000343208049101993
CBR1	-0.000343208049101993
CLASP1	-0.000343208049101993
GTF2H1	-0.000343208049101993
SPTLC1	-0.000343208049101993
CDKAL1	-0.000343208049101993
CANX	-0.000343208049101993
SFXN1	-0.000343208049101993
HIF1AN	-0.000343208049101993
PTPRJ	-0.000343208049101993
B4GALT1	-0.000343208049101993
IPMK	-0.000343208049101993
MINPP1	-0.000343208049101993
RALA	-0.000343208049101993
SLC39A9	-0.000343208049101993
ATXN1	-0.000343208049101993
PIGB	-0.000343208049101993
STYX	-0.000343208049101993
PIGN	-0.000343208049101993
UCKL1	-0.000343208049101993
UBE3C	-0.000343208049101993
NFS1	-0.000343208049101993
PRSS12	-0.000343208049101993
FOXRED1	-0.0003436243624209902
ARHGEF3	-0.0003436243624209902
WDR5B	-0.0003436243624209902
SNAPC4	-0.0003436303928749193
SH2D4A	-0.00034478481411150916
TRAIP	-0.0003452646564848197
RPS27	-0.0003456028114516573
ATPAF1	-0.0003456028114516573
PGM2	-0.0003456831028862078
WDR36	-0.0003460876894686748
WSB2	-0.0003478048596308922
RPS6KA6	-0.0003479334106790319
HSDL2	-0.0003479334106790319
PLEKHH2	-0.0003479587084062069
LPIN1	-0.00034880688051554314
CBLL1	-0.00034880688051554314
RIPK1	-0.00034880688051554314
PPP3CA	-0.00034880688051554314
ATE1	-0.00034880688051554314
ISOC1	-0.00034917362807642457
MEMO1	-0.000349505987355871
SLC4A3	-0.000349505987355871
ALDH18A1	-0.000349505987355871
UBE3B	-0.000349505987355871
GARNL3	-0.000349505987355871
FNDC4	-0.000349505987355871
THADA	-0.000349505987355871
PSEN1	-0.000349505987355871
MEIS1	-0.00034996769482575153
TIPIN	-0.00035055960245481045
TFB1M	-0.0003509037036284206
UROS	-0.0003509037036284206
CPSF2	-0.0003509037036284206
BMP1	-0.0003509037036284206
SUMF2	-0.0003509037036284206
UBLCP1	-0.0003509037036284206
PSKH1	-0.0003509037036284206
PLCD3	-0.0003509037036284206
TXNL4B	-0.0003509037036284206
RNF13	-0.0003509037036284206
MINK1	-0.0003509037036284206
SH3BGR	-0.0003509037036284206
LACTB2	-0.0003509037036284206
SPAG16	-0.0003509037036284206
R3HDM2	-0.0003509037036284206
PACS2	-0.0003509037036284206
SUMF1	-0.0003509233772249385
RCCD1	-0.00035157557472722384
ABHD14A	-0.0003516023131787753
BCKDHA	-0.0003516023131787753
FASTKD1	-0.0003516023131787753
ARHGAP12	-0.0003516023131787753
HMGB3	-0.0003516023131787753
BHLHB9	-0.0003516023131787753
GMEB2	-0.0003516023131787753
GNPDA1	-0.0003516023131787753
PBRM1	-0.0003516023131787753
UBQLN4	-0.0003516023131787753
RNF25	-0.0003516023131787753
ORMDL2	-0.0003516023131787753
TUT1	-0.0003516023131787753
LACTB	-0.0003516023131787753
CAMK1D	-0.0003516023131787753
ZBTB17	-0.0003516023131787753
TINF2	-0.0003516023131787753
DBT	-0.0003516023131787753
SLC33A1	-0.0003516023131787753
DHX15	-0.0003517406830963524
AUH	-0.00035192997539397876
OSM	-0.0003529990354023174
PITPNM1	-0.0003529990354023174
ORM1	-0.0003529990354023174
TRIP11	-0.0003529990354023174
SPIRE1	-0.0003529990354023174
PQLC2	-0.0003529990354023174
ENTPD8	-0.0003529990354023174
MTF1	-0.0003533097953364732
STK10	-0.0003536971481931101
STRA6	-0.0003536971481931101
EIF2B5	-0.0003536971481931101
PRDX4	-0.0003536971481931101
LBX2	-0.0003536971481931101
TNKS2	-0.0003536971481931101
POLE4	-0.0003536971481931101
PMM2	-0.0003536971481931101
HERPUD2	-0.0003536971481931101
COG4	-0.0003542533005803063
HTATIP2	-0.00035439509551494103
PPP1R2	-0.00035439509551494103
SIN3B	-0.00035439509551494103
LRRFIP2	-0.00035439509551494103
SRPX2	-0.00035439509551494103
RWDD1	-0.00035439509551494103
ELAVL1	-0.00035439509551494103
SNAP29	-0.00035439509551494103
DICER1	-0.00035439509551494103
MTDH	-0.00035439509551494103
PPP1R7	-0.00035439509551494103
IMPDH1	-0.00035439509551494103
PLEKHA8	-0.00035439509551494103
SIRT5	-0.00035444071556290307
H1FX	-0.00035469727851599473
SIRT6	-0.00035472554271357885
PDE2A	-0.0003548227594068073
KREMEN2	-0.0003550847162749609
ACP1	-0.00035510171838159057
PSMA3	-0.0003554605608142663
AKAP1	-0.0003554605608142663
DPP8	-0.0003554605608142663
RCOR3	-0.0003554605608142663
RAB3GAP2	-0.0003554605608142663
CEPT1	-0.0003554605608142663
LIMS1	-0.0003554605608142663
RAPSN	-0.0003555567990669979
SMARCD2	-0.00035561147595556005
UTP14A	-0.00035585173681539404
SFTPD	-0.0003563962489674873
SLC35A1	-0.0003564879452565515
POLR3B	-0.0003564879452565515
PIK3CB	-0.0003564879452565515
NUDT15	-0.0003564879452565515
COX15	-0.0003564879452565515
TAPT1	-0.0003564879452565515
CCDC43	-0.0003564879452565515
GLMN	-0.0003564879452565515
SUMO1	-0.0003564879452565515
MAP2K4	-0.00035665949738423504
TNFRSF19	-0.0003569944593395376
AKAP9	-0.0003572287860394231
MYO6	-0.0003573326029072592
LAD1	-0.0003573326029072592
TTBK2	-0.0003575890638042309
SEC14L2	-0.00035771842081342407
FKBP1B	-0.0003577547065544827
SF1	-0.00035876728115721065
GTF2H5	-0.0003592760985807358
DEPDC5	-0.0003592760985807358
ENDOD1	-0.0003592760985807358
ACOT7	-0.000359356575586773
STX7	-0.0003599727242679555
PTPRM	-0.0003599727242679555
PLCG2	-0.0003599727242679555
IL13RA1	-0.0003599727242679555
FAH	-0.0003599727242679555
POLR3G	-0.0003599727242679555
CPNE8	-0.0003599727242679555
PRPSAP1	-0.0003599727242679555
TNFRSF11A	-0.0003599727242679555
LONP2	-0.0003603994515352374
ELAC2	-0.0003606691850144376
ANAPC4	-0.0003606691850144376
ATP6V1D	-0.0003606691850144376
ECD	-0.0003606691850144376
BAG5	-0.0003606691850144376
MORC4	-0.0003606691850144376
EBP	-0.0003606691850144376
TMEM127	-0.0003606691850144376
NADK	-0.0003606691850144376
RBM38	-0.0003606691850144376
BCL7C	-0.0003606691850144376
BSCL2	-0.0003606691850144376
SYAP1	-0.0003606691850144376
PDXP	-0.0003606691850144376
CCNH	-0.0003606691850144376
WDFY3	-0.0003609426828743499
PHYH	-0.00036206161192088945
POLRMT	-0.00036206161192088945
LHFPL2	-0.00036206161192088945
ARHGEF5	-0.00036206161192088945
NAB1	-0.00036206161192088945
PNPLA3	-0.00036206161192088945
GMNN	-0.00036206161192088945
VASP	-0.00036206161192088945
GALE	-0.00036206161192088945
VPS36	-0.00036206161192088945
ITGAX	-0.00036206161192088945
DCLRE1A	-0.00036206161192088945
KLRG1	-0.00036206161192088945
ARL6IP5	-0.00036206161192088945
POLA1	-0.00036206161192088945
TMEM116	-0.00036206161192088945
MLLT11	-0.00036206161192088945
YARS2	-0.00036206161192088945
EGLN1	-0.00036206161192088945
UBQLN1	-0.0003621408610146056
SS18L1	-0.0003626469509366102
SP2	-0.00036275757819792114
PRPF4	-0.00036275757819792114
TBC1D20	-0.00036275757819792114
NFYB	-0.00036275757819792114
BAIAP3	-0.00036275757819792114
MANBAL	-0.00036275757819792114
RFC3	-0.000363220346992464
GSK3A	-0.00036345337976833935
PELP1	-0.00036345337976833935
PFAS	-0.00036345337976833935
PSMD12	-0.00036345337976833935
WDR4	-0.00036345337976833935
NAGS	-0.00036345337976833935
MGRN1	-0.00036345337976833935
METTL1	-0.00036345337976833935
TMEM9	-0.00036345337976833935
BYSL	-0.00036345337976833935
RRS1	-0.00036345337976833935
CD151	-0.00036345337976833935
NUCB2	-0.00036345337976833935
TSPAN6	-0.00036345337976833935
BRI3	-0.00036345337976833935
VPS37C	-0.00036345337976833935
OSBPL10	-0.00036345337976833935
CETN2	-0.00036345337976833935
ZDHHC3	-0.00036345337976833935
REXO4	-0.00036345337976833935
ALG13	-0.00036345337976833935
EIF4EBP1	-0.00036345337976833935
WIPI1	-0.00036345337976833935
YWHAG	-0.00036345337976833935
PLCB4	-0.00036345337976833935
MAP3K5	-0.000363463133551075
TTLL7	-0.000363463133551075
ZCCHC3	-0.0003641424397105953
ENY2	-0.00036435495110945964
HEATR3	-0.00036435495110945964
DGAT1	-0.00036515441125873103
LRP4	-0.0003654258318085127
ADAMTS15	-0.0003654582251651399
MUC5B	-0.0003663691471533857
PA2G4	-0.00036643118801787407
PPP1R3E	-0.00036692991907253053
RHOBTB3	-0.00036692991907253053
PIM2	-0.00036692991907253053
VPS41	-0.00036692991907253053
MTCP1	-0.00036692991907253053
HLCS	-0.00036692991907253053
TMEM144	-0.00036692991907253053
SGCE	-0.00036692991907253053
FBXL4	-0.00036692991907253053
ZC3H6	-0.00036692991907253053
POLK	-0.00036692991907253053
LRRC36	-0.00036692991907253053
VPS13A	-0.00036692991907253053
NGLY1	-0.00036692991907253053
OCRL	-0.0003672348815622883
BACE2	-0.00036748471281039644
CTTN	-0.0003676247336325124
MON2	-0.0003676247336325124
MPP3	-0.0003676247336325124
HMGCL	-0.0003676247336325124
RFT1	-0.0003676247336325124
NRP2	-0.0003676247336325124
FAU	-0.0003676247336325124
BRWD3	-0.0003676247336325124
SLC25A19	-0.0003676247336325124
MAGEH1	-0.00036864841169740247
USP25	-0.0003687283262266912
LSM7	-0.00036901386991757863
EED	-0.00036901386991757863
SIN3A	-0.00036901386991757863
CLPP	-0.00036901386991757863
CUTA	-0.00036901386991757863
TASP1	-0.00036901386991757863
GCC1	-0.00036901386991757863
BRWD1	-0.00036901386991757863
NOL8	-0.00036901386991757863
POMP	-0.00036901386991757863
NDUFS5	-0.00036901386991757863
UBA52	-0.00036901386991757863
CSTF1	-0.00036901386991757863
VASH2	-0.0003691734954009819
TMEM25	-0.000369708191759352
GTPBP4	-0.00037040234947806637
NEK9	-0.00037040234947806637
BMS1	-0.00037040234947806637
NUP107	-0.00037040234947806637
P4HA2	-0.0003705440977838798
COX7A2L	-0.0003706520786730137
CBX4	-0.000371379816608302
SNHG8	-0.0003713991605473065
CYCS	-0.00037232240403601565
BCL11B	-0.00037238054481894306
MTF2	-0.0003724838384791919
SYNJ2BP	-0.0003724838384791919
ALKBH8	-0.0003724838384791919
CHMP4C	-0.0003724838384791919
TOMM34	-0.0003724838384791919
IGF2BP1	-0.0003724838384791919
MDN1	-0.0003726612836545096
RNF121	-0.00037267880513938673
FBXL16	-0.00037285335584773255
SAFB2	-0.0003731773402883307
BCAP29	-0.0003731773402883307
TMEM106C	-0.0003736243387248721
SERPINF1	-0.0003738350256997186
HSPA4L	-0.00037488324131204143
CEND1	-0.0003749132595467814
WWOX	-0.00037525686295402456
SEC22C	-0.00037525686295402456
RPP25	-0.00037525686295402456
TPM3	-0.00037525686295402456
LRRK1	-0.00037525686295402456
ST6GALNAC4	-0.00037525686295402456
ANGPTL6	-0.00037525686295402456
VPS37A	-0.00037525686295402456
PWP2	-0.00037525686295402456
IFT74	-0.00037529583687198777
HAAO	-0.000375302491781657
DHTKD1	-0.0003759497097819062
PCBD2	-0.0003759497097819062
GLB1	-0.0003759497097819062
NIT2	-0.0003759497097819062
MRPL52	-0.0003759497097819062
CHEK2	-0.00037653752789594167
CCNDBP1	-0.00037704628257743717
MYLK2	-0.00037711990559859826
POLH	-0.00037777888116356686
CRY2	-0.0003778136607672219
IGFBP4	-0.00037861208882269997
LYN	-0.0003786213899979946
HINT3	-0.0003786240945011633
FYTTD1	-0.0003787194616725223
ZBED4	-0.0003787194616725223
ADPRHL2	-0.0003787194616725223
BAG1	-0.0003787194616725223
SDC1	-0.0003787194616725223
TMED2	-0.0003787194616725223
TBCA	-0.0003787194616725223
RPH3AL	-0.0003787194616725223
UBE2Z	-0.0003787194616725223
STAMBPL1	-0.0003787194616725223
SLC1A5	-0.0003788446824523167
UBAP1	-0.00037894180665588243
UBE2S	-0.0003793518465827221
ANKFY1	-0.0003797698879071661
MAPK10	-0.000380023059440341
FRRS1	-0.0003807356551538355
DUT	-0.00038079506001695654
IGFALS	-0.00038079506001695654
GPR39	-0.00038079506001695654
FUT8	-0.00038079506001695654
GRIPAP1	-0.00038079506001695654
AGTPBP1	-0.00038079506001695654
RTF1	-0.00038079506001695654
EML4	-0.00038079506001695654
UBE2E2	-0.00038079506001695654
BCKDHB	-0.00038079506001695654
PIGK	-0.00038079506001695654
PUM1	-0.00038079506001695654
TXNDC9	-0.00038079506001695654
IQCB1	-0.00038079506001695654
BNIP2	-0.00038079506001695654
AK3	-0.00038079506001695654
COPG2	-0.00038079506001695654
CCDC58	-0.00038079506001695654
GALNT1	-0.00038079506001695654
VANGL1	-0.00038079506001695654
TMEM87A	-0.00038079506001695654
UTP20	-0.00038079506001695654
FANCB	-0.00038088176229604927
TTLL11	-0.00038105557444384404
LMO7	-0.00038112233043896337
CRYBB2	-0.0003812486394682865
WWC1	-0.00038127144508952424
CD93	-0.00038193736778233773
PCID2	-0.00038235011081420443
UBE2J2	-0.00038245880094209115
PEF1	-0.0003831196721766695
PDCD7	-0.00038328245170377815
WNK4	-0.00038328438455633086
MCFD2	-0.00038430900486068645
ARFIP1	-0.0003847353694228656
CHAF1B	-0.0003849792122628702
STAM	-0.0003850460372238165
NR1I3	-0.000385695267094302
SLC12A6	-0.00038573378322185074
SPTLC2	-0.00038640684629778223
ALCAM	-0.0003864427562271541
AKTIP	-0.00038818591669689183
USP54	-0.0003883930330937584
LRRC14	-0.0003883930330937584
ITGAE	-0.0003883930330937584
SCYL3	-0.0003883930330937584
PMS2	-0.0003883930330937584
RNASEL	-0.0003883930330937584
SPATA7	-0.0003883930330937584
RAB4A	-0.0003883930330937584
LCMT2	-0.0003883930330937584
CDK6	-0.0003883930330937584
PARP2	-0.0003883930330937584
NUDT6	-0.0003883930330937584
GIT2	-0.0003883930330937584
VAMP3	-0.0003883930330937584
TRPS1	-0.0003883930330937584
MAGI3	-0.0003883930330937584
MGAT4A	-0.00038922873930617583
FBF1	-0.00039055368615768154
CDH3	-0.0003910566799410211
CDCA7L	-0.00039159016078235096
GUK1	-0.0003918408239474312
EHD4	-0.00039190401954415497
TMEM161A	-0.00039193364138132545
SLC35F5	-0.0003921593585895469
PPP2CA	-0.00039226144430401836
NDUFS8	-0.0003923810896402636
TNPO2	-0.00039272053730664746
DTX1	-0.0003927397383431852
LAMP2	-0.00039311917325589817
ILVBL	-0.0003937336951480816
SSBP3	-0.0003954881585367047
RSU1	-0.0003957815182408693
PEX12	-0.00039616711120166523
ZCCHC10	-0.00039616711120166523
HOXA2	-0.0003966593001157889
PGK1	-0.0003966593001157889
DYNC1I2	-0.0003966593001157889
EID1	-0.0003966593001157889
TUG1	-0.0003966593001157889
WDR53	-0.0003966593001157889
RBBP7	-0.0003966593001157889
PDRG1	-0.0003966593001157889
ARL2BP	-0.0003966593001157889
KTN1	-0.0003966593001157889
MARVELD2	-0.0003966593001157889
ATP6AP2	-0.0003966593001157889
BPTF	-0.0003966593001157889
NCSTN	-0.0003966593001157889
FLOT1	-0.00039679367831770777
AXL	-0.00039700815785430424
DKK3	-0.00039740627778313904
WDR3	-0.0003975428822551944
GJB5	-0.00039755360621729883
SEMA4G	-0.00039845799469513486
FEM1C	-0.0004002351412167165
EXT2	-0.00040027413864318623
SNF8	-0.00040028591020988273
HSPBAP1	-0.00040037369294814394
DYRK3	-0.00040037369294814394
RRAS2	-0.00040037369294814394
EFEMP2	-0.0004008224868760226
ST13	-0.00040157291657935175
LRP12	-0.0004018168465312401
RNASEH1	-0.00040195606959513974
MAN2A2	-0.0004023011685700548
ACP6	-0.00040272290674952556
TOB1	-0.000402774287759284
WDR27	-0.00040284369787799384
PIK3IP1	-0.00040284369787799384
CYB5R1	-0.00040284369787799384
TBP	-0.00040284369787799384
ST3GAL4	-0.00040284369787799384
SMAD2	-0.00040284369787799384
KCNS3	-0.00040284369787799384
SART1	-0.00040340355539076635
EFTUD2	-0.00040353004562178557
PGGT1B	-0.00040353004562178557
POLB	-0.00040353004562178557
PDHA1	-0.00040353004562178557
RNGTT	-0.00040353004562178557
NUFIP1	-0.00040353004562178557
TSHZ1	-0.00040353004562178557
RIOK1	-0.00040353004562178557
CCT5	-0.00040353004562178557
PCGF6	-0.00040353004562178557
STAT6	-0.00040353004562178557
EXOSC4	-0.00040353004562178557
RUFY1	-0.00040353004562178557
MED31	-0.00040353004562178557
TJAP1	-0.0004037516917355336
PAPSS2	-0.0004039975129788736
ANXA6	-0.0004054685164193795
PAPOLG	-0.00040572517853889245
TMPRSS2	-0.00040594009218254044
DNMBP	-0.00040594449302204245
PRDX5	-0.0004062738241281068
FDPS	-0.0004062738241281068
TBCB	-0.0004062738241281068
FHOD1	-0.0004062738241281068
MRPS12	-0.0004062738241281068
TRPT1	-0.0004062738241281068
MRPL40	-0.0004062738241281068
MAPKAPK3	-0.0004062738241281068
CLTA	-0.0004062738241281068
MRPL24	-0.0004062738241281068
NDUFS6	-0.0004062738241281068
DNAJC6	-0.0004062738241281068
TPI1	-0.0004062738241281068
RP9	-0.0004063339732806851
EXOSC5	-0.0004064227531054259
PELO	-0.0004068224682653974
PMPCA	-0.00040695936592093687
SIGIRR	-0.00040695936592093687
MIB2	-0.00040695936592093687
NUDT16L1	-0.00040695936592093687
RAD54L2	-0.00040695936592093687
SIPA1	-0.00040695936592093687
