	Euclidean Distance
YRDC	4.946259483700765e-05
MNS1	4.94472267899382e-05
SUSD4	4.9257268839328145e-05
ALDH1A1	4.912555602152696e-05
ZSWIM5	4.8981546903684806e-05
PLAC8	4.887105450739026e-05
PYGB	4.8817489712599164e-05
ITGA9	4.880739384074618e-05
TMEM37	4.8802073992788396e-05
POR	4.872865405149433e-05
HKDC1	4.8688541924125765e-05
EYA1	4.858367899064142e-05
MAF	4.843679389935067e-05
TUBB2B	4.8421256213362276e-05
ANKRA2	4.837031729167022e-05
CD84	4.831507202907119e-05
GMPR	4.8309778278044924e-05
ENPP2	4.8252116069496453e-05
PCSK9	4.805221492464712e-05
ABI3BP	4.803347120066516e-05
ARL6IP1	4.7972419506109e-05
CUBN	4.793212181074234e-05
SLC24A4	4.792164651635436e-05
AREG	4.784791202753408e-05
JMJD1C	4.783295118791311e-05
SHC2	4.7799798483677176e-05
SMPD3	4.765714513555752e-05
GULP1	4.754011507860411e-05
BCAR1	4.7499737631331104e-05
CCDC85B	4.744382053400538e-05
KAZALD1	4.720378157138542e-05
ACO1	4.7201835354721876e-05
KLF2	4.717757849169526e-05
SHC4	4.7052399944523405e-05
DLK1	4.704018482853512e-05
CASP2	4.701080110271314e-05
HIST1H1B	4.6808990000937264e-05
FXYD3	4.669339651968703e-05
TMEM52	4.6658075785671886e-05
NFE2L2	4.662496645694869e-05
PDZK1	4.653063772238671e-05
PNRC2	4.648226602854294e-05
DAAM2	4.644307471634142e-05
SH3BGRL	4.638440566179418e-05
MYO18B	4.63417085466233e-05
IL27	4.605223717251815e-05
SLC9A9	4.601985341363552e-05
F5	4.571798635533325e-05
ACRBP	4.568750262407036e-05
SLC23A3	4.558164464231503e-05
NOTCH3	4.550797852006468e-05
MCF2L	4.54545617713248e-05
PPTC7	4.540740533196971e-05
COL8A1	4.52310404865474e-05
SEZ6L2	4.5172559615112836e-05
HIVEP1	4.512838790125511e-05
PNPLA2	4.511394910028602e-05
RAD51AP1	4.506633666558372e-05
TEX15	4.5009663504039406e-05
P2RY6	4.47223122053442e-05
VASH1	4.466683573023124e-05
CNFN	4.466297124527338e-05
SH2D2A	4.464081918227979e-05
PDE5A	4.451157715046186e-05
TMEM86B	4.437406972091214e-05
KLHL24	4.4363952185130556e-05
SEC24A	4.434435614389225e-05
CKM	4.4292794190809175e-05
TNFSF15	4.428746488199881e-05
ANLN	4.419039958262149e-05
THSD7A	4.41765459382482e-05
BACH2	4.41687171118491e-05
CD248	4.4163872971471075e-05
ITGB7	4.412302629427127e-05
TANK	4.405078873050265e-05
SLC4A8	4.397353526292584e-05
NFKB1	4.392989915017772e-05
EEF2	4.385250934311602e-05
GAS2L3	4.357440083577657e-05
DCN	4.350967215851128e-05
F11R	4.349421560381092e-05
TMED6	4.3362560344189833e-05
PIK3R3	4.3361301652316224e-05
RABGAP1	4.325168191480439e-05
ECT2	4.321126415044322e-05
LAMA4	4.312228120252529e-05
CTRL	4.304112275232463e-05
LAMB2	4.3038200172460954e-05
RUNX1	4.3031214641921385e-05
BAG3	4.3016229455611686e-05
HDAC5	4.299829515154814e-05
S100A9	4.29305759709758e-05
TM4SF1	4.285646675834294e-05
CLDN19	4.279326158711823e-05
SLC16A6	4.2792496478030386e-05
IRX6	4.2781336745146276e-05
MYO1F	4.271408210587855e-05
SERPINA10	4.270121797468251e-05
COL4A4	4.269745147082214e-05
STX3	4.2611848243446345e-05
KLF7	4.2553793326952176e-05
FOXM1	4.253622524369388e-05
ARHGAP30	4.2474874685601665e-05
JAG1	4.2470511074802194e-05
CCDC81	4.2284181248168394e-05
RSRC2	4.215332141633585e-05
COL16A1	4.2122331947108724e-05
WEE1	4.210055628411571e-05
CREB3L1	4.206166857333008e-05
KRT15	4.201080409193936e-05
ILK	4.194128153204933e-05
CHRNA10	4.193353428037831e-05
NOL6	4.1926306698934104e-05
TRIP13	4.184940462747666e-05
TACC3	4.184555803248627e-05
MARCO	4.173967773713063e-05
GNAL	4.1673755087116774e-05
UBE2C	4.165002420528796e-05
GPR84	4.147166268239832e-05
PDIA6	4.143645248114609e-05
SCN8A	4.136407404269538e-05
CD99	4.132174292660612e-05
PLCB1	4.114503880290175e-05
JPH3	4.1063732337993995e-05
MESP1	4.105141235915102e-05
KIF5A	4.093968074629785e-05
MPDU1	4.0924237548027564e-05
SEMA5B	4.0910018739388764e-05
SMTN	4.086734771147244e-05
TNS1	4.076774364429328e-05
EPM2AIP1	4.072576013269011e-05
CAPN6	4.072498530938617e-05
CD300A	4.070886500656688e-05
DCP1A	4.07078168019129e-05
SPRY4	4.0638169675901076e-05
GDF9	4.050054443633923e-05
SLC40A1	4.045822273107647e-05
C4B	4.0422105115985096e-05
NR5A1	4.03977490058968e-05
BCL2	4.0344286280927436e-05
TIMD4	4.025885932615921e-05
DNAJA4	4.0225926976313406e-05
PRODH	4.010245229518061e-05
PLEKHB1	4.0076306652744525e-05
MIOX	4.0062786795614226e-05
ECEL1	4.002929983355115e-05
TRIB1	4.002461342825526e-05
CRYGA	4.001759156431981e-05
SLC39A7	3.9972723266074415e-05
PPP1R15B	3.9952538342875804e-05
PLEKHA4	3.9782309281469365e-05
SCN3B	3.9761879492088296e-05
HSPB8	3.975162510286091e-05
RAB3A	3.96779332032185e-05
NPFF	3.964936116166446e-05
SMCHD1	3.963681207649338e-05
ITGB4	3.9634055536836876e-05
PPP4R2	3.9571863474254044e-05
ABCA1	3.948914077524195e-05
GLI1	3.948169085247243e-05
SOCS2	3.9382309024174085e-05
SLC27A2	3.9334673781465334e-05
HMX1	3.92355620909623e-05
TNP2	3.920559983073447e-05
MYO3B	3.9160392849089316e-05
NEUROG3	3.901494295792903e-05
RIBC2	3.898781257377351e-05
LCN2	3.891208394577951e-05
PIAS4	3.890339218458166e-05
CP	3.8738016914418245e-05
ID2	3.8712475393840224e-05
CYP46A1	3.857247561039429e-05
OSMR	3.847425762660786e-05
SLAMF9	3.833276455967114e-05
FBXW7	3.8302076915683824e-05
ADHFE1	3.815763660561247e-05
KCNMB1	3.814586517085724e-05
KLF11	3.81208991262742e-05
SIX4	3.806874816139153e-05
RYBP	3.796965950437106e-05
ERP29	3.7837762582501225e-05
DOC2B	3.7793175842400064e-05
CITED2	3.779226911385328e-05
ARID1A	3.775583647925103e-05
LFNG	3.773257111765734e-05
GREM2	3.767057122339754e-05
PLCXD2	3.758902650571332e-05
PSMA7	3.757472407640237e-05
NTRK3	3.754779865034104e-05
PLA2G7	3.753875541298054e-05
ALPK3	3.753390810628516e-05
CDC20	3.7512875387059094e-05
SERTAD1	3.751078756605828e-05
DIO2	3.7496640189907266e-05
UQCRB	3.748865498365606e-05
PPP1R9A	3.745740059604877e-05
EFNB3	3.744652820456617e-05
IDUA	3.741141253661493e-05
PDE9A	3.72266119582799e-05
RPL22	3.716927052986425e-05
UPB1	3.715202264207791e-05
DMC1	3.714472507696492e-05
STX11	3.7124136891023926e-05
RPL29	3.711317500745264e-05
RASSF6	3.70528135212942e-05
IL7R	3.7052252164405754e-05
SEMA3C	3.7046944258822646e-05
RXFP4	3.701315719869411e-05
GAL	3.684219094963075e-05
FLCN	3.683582520071739e-05
TMEM88	3.679099294988734e-05
FASN	3.678866455456844e-05
CDKN2C	3.6750397081829066e-05
RNF183	3.674700494149258e-05
CDT1	3.6742447356781225e-05
IGFBP7	3.669936117455614e-05
APOC1	3.656997044803409e-05
CHM	3.6508290603204224e-05
COL5A1	3.6483375184064144e-05
ABCG1	3.6468327292199294e-05
MEIG1	3.638504818333012e-05
CLN8	3.633632629860473e-05
PHLDA1	3.63234092833163e-05
ETFB	3.627307893205143e-05
NDUFB10	3.627307893205143e-05
NDUFS7	3.627307893205143e-05
MYLK	3.625276112162451e-05
LENG9	3.6225222847193125e-05
SPRN	3.6213274140957724e-05
NCF1	3.60913559106112e-05
RND3	3.603173107834424e-05
CRIP2	3.601599830897149e-05
ARX	3.592968793659733e-05
ATP1B2	3.592598649870935e-05
IKZF3	3.5881561454404884e-05
NRCAM	3.5836522514868396e-05
KLHL3	3.577688072871706e-05
ESF1	3.575688989570842e-05
AHRR	3.570757618432623e-05
SPRY1	3.550260824829013e-05
LMNB1	3.5448963366576314e-05
HCRT	3.543784563042114e-05
LTBP1	3.524626372023721e-05
SERTAD2	3.524157975591865e-05
FZD9	3.5239929968829455e-05
PDZD2	3.522684965998542e-05
ARSG	3.521180346032237e-05
PBXIP1	3.5196949968781014e-05
CDKN2AIP	3.51759989823842e-05
NRIP1	3.514254272180317e-05
PPP1R14A	3.510494123618901e-05
GPNMB	3.507457539789551e-05
SNIP1	3.484576131338836e-05
CAT	3.482951721291351e-05
SPHK2	3.4675566579668865e-05
TYROBP	3.466679343129279e-05
GLIPR1	3.4644860463123316e-05
RAB36	3.458774671092138e-05
PLSCR4	3.458164228131422e-05
SLC38A2	3.446963678708895e-05
AGBL2	3.4463474307542385e-05
TMCC2	3.4460868190329374e-05
NNAT	3.443019157237339e-05
SLC16A3	3.441804981748236e-05
FGG	3.441374970177523e-05
MEFV	3.429332980811424e-05
RAB2B	3.42575529723756e-05
PRELP	3.421667755636753e-05
SULT1E1	3.416481050338206e-05
SV2A	3.4130912330376956e-05
PKD1	3.4096294339111576e-05
TNIP1	3.385516837236652e-05
MORF4L2	3.3839340693730076e-05
PCDHB13	3.380785243789523e-05
HEG1	3.380672031279416e-05
DIDO1	3.374978370521434e-05
CENPM	3.374261048827876e-05
LRP1	3.373117850388322e-05
SCG3	3.3730010106318665e-05
TCAP	3.370078847436134e-05
LAMC2	3.3684302324023636e-05
CHIA	3.35564560775138e-05
PARD6B	3.347059030416528e-05
KCNJ15	3.346822925269416e-05
SMARCA4	3.338802282951587e-05
HAPLN3	3.328295197195643e-05
CD177	3.3191315873920825e-05
MAN1C1	3.315865095293029e-05
SLC14A2	3.315531755646606e-05
NCALD	3.31287538495769e-05
TWIST1	3.309025782988201e-05
HUWE1	3.3079924639373354e-05
SEC61A1	3.302897113898473e-05
CHRNE	3.301341418688534e-05
SH3GL3	3.298626842811812e-05
CXCR3	3.281548335341889e-05
LAMA3	3.281465278417979e-05
ELN	3.278191303929371e-05
MOBP	3.276554768561676e-05
BST1	3.2695993828216796e-05
ETF1	3.267314848143962e-05
CHST3	3.254576721934551e-05
PPRC1	3.2489698105145516e-05
CCNG2	3.248138647364997e-05
CLIC1	3.2462618286045485e-05
CD8A	3.245764244092885e-05
MLLT6	3.244144172947336e-05
LDLR	3.2436041828513234e-05
SLC6A17	3.2346985304694955e-05
BTG2	3.230597682419572e-05
CTXN1	3.225513895241946e-05
KCNE3	3.222607499229466e-05
PTPRG	3.213282782616833e-05
PSORS1C2	3.209868355337591e-05
RSBN1	3.2097211750897904e-05
TNFRSF4	3.2083462281261344e-05
ODC1	3.20148221465498e-05
ATP13A3	3.200803627703203e-05
ELL	3.2002105349016867e-05
DMBT1	3.197134927009309e-05
SLITRK6	3.196529818144528e-05
RUNX2	3.195893619385309e-05
GPSM3	3.191468036005895e-05
CSF1R	3.1897306381907607e-05
ASRGL1	3.185618411353252e-05
PGRMC1	3.184887799023869e-05
RAB33B	3.1845098762747205e-05
MBIP	3.175496033062919e-05
SAA4	3.16825898754937e-05
AHNAK	3.161569219730097e-05
IL12RB1	3.158524493098416e-05
SLC5A10	3.1537323995721656e-05
VEGFC	3.152342453930718e-05
RNF6	3.151825612115561e-05
APLN	3.148451516633903e-05
XPOT	3.144239109778681e-05
PXMP4	3.143951647294113e-05
HS6ST2	3.136434828256814e-05
FAIM2	3.134087421437493e-05
RBM39	3.133765056766539e-05
PBX1	3.1336010197479443e-05
VCAM1	3.130958674824862e-05
SLC25A39	3.123414050154472e-05
CIDEB	3.118543257824008e-05
SELPLG	3.117880322580844e-05
STARD5	3.10738307399935e-05
HS3ST3B1	3.1061349303499096e-05
DPF3	3.103615784292012e-05
VILL	3.0920843339708264e-05
LANCL3	3.0865958864579855e-05
HSF4	3.084583888404952e-05
PDLIM7	3.076345841434365e-05
UCP2	3.075678770912636e-05
MKI67	3.074963623802174e-05
CROT	3.0700572373819206e-05
APP	3.0654275225818266e-05
TROAP	3.061573697280878e-05
MIER3	3.0609199644093186e-05
GCNT2	3.0577952723072684e-05
TUFM	3.05760653243275e-05
NXPH4	3.0399699005934628e-05
NUPR1	3.035774191532294e-05
PROS1	3.0325767386588937e-05
E2F2	3.026860363968685e-05
CFI	3.0187344417319257e-05
CAPZA2	3.0157966952511702e-05
FSCN1	3.0150034339358415e-05
AURKB	3.0119029371578253e-05
PJA2	3.009117252621944e-05
RLF	3.0058040887556818e-05
BEX2	3.0021539283809838e-05
NAV3	3.0018494901309034e-05
ESR1	2.9952285969491926e-05
SCAMP4	2.989827657865794e-05
PIPOX	2.984721768424563e-05
TRAP1	2.9812867583886984e-05
PDGFRL	2.9803574711229164e-05
LEPR	2.979323819836252e-05
STC1	2.9731229213087323e-05
EHD1	2.9696426317074292e-05
FEN1	2.9605000227934315e-05
DHX37	2.9558655784123298e-05
ATP6V0E2	2.9539634848050658e-05
SLC39A10	2.948003908278216e-05
PTGER4	2.9476268367570032e-05
TPD52L1	2.94435230398404e-05
CCL4	2.940258941147171e-05
CARD14	2.9345554112310995e-05
RBBP6	2.9206591273457527e-05
STARD9	2.9167226699909337e-05
ATOH8	2.914491329044734e-05
ACHE	2.9064560395575347e-05
CEBPD	2.902304449315766e-05
POFUT1	2.9000585356304603e-05
TBX1	2.8965682591324566e-05
SLC7A2	2.8937328889202745e-05
SPSB4	2.8923563146516304e-05
SMPDL3B	2.8922276727543067e-05
MBOAT1	2.8914925053492473e-05
SNX11	2.8913052653526913e-05
TSC22D3	2.8861634599335294e-05
NEUROG1	2.87914932734172e-05
BRF1	2.8729688168923887e-05
NEK2	2.8705275196082597e-05
OGT	2.868172819551155e-05
NXF3	2.863678352238213e-05
TAP2	2.8523800687250342e-05
SEMA3E	2.8494594746734675e-05
MEGF8	2.8445586550422595e-05
SLC39A2	2.8387717294133345e-05
IL7	2.8382437965218966e-05
MICAL2	2.8367499176985657e-05
LENG8	2.836207046760375e-05
NUDT4	2.8254917816809473e-05
RPS14	2.8210027563151708e-05
CTSW	2.816923912262576e-05
ADAMTS9	2.799491306303324e-05
UPK3A	2.79775286482253e-05
HIST1H1D	2.793318031629635e-05
PRIM1	2.790473485434783e-05
KCNJ12	2.77836486164099e-05
RNF167	2.7747137523872024e-05
POGZ	2.7714290772516246e-05
DSP	2.7701364485355547e-05
ZC3HAV1L	2.7701256294734457e-05
HRG	2.7656857872832715e-05
ATG16L2	2.7447912823911687e-05
KHK	2.7434829521967072e-05
PTPRR	2.7417385953350587e-05
NR1D2	2.724142785339389e-05
FGFR3	2.722723113311007e-05
PLA2G2D	2.7222108765273095e-05
C1QTNF1	2.718814305410205e-05
SQSTM1	2.7171111834636096e-05
JAK1	2.7165528020768932e-05
MAD2L1	2.7145625023333587e-05
KLHDC1	2.714021358781161e-05
EMILIN1	2.7140044458873907e-05
GAPDH	2.7063169790614882e-05
SNX22	2.698533502261969e-05
KBTBD8	2.6920546733818273e-05
CX3CR1	2.6913070629199576e-05
LAMA5	2.6825042133455194e-05
LILRB3	2.6778641499627927e-05
VAV1	2.6742982980506124e-05
AGRN	2.6732976948592967e-05
CBX6	2.6724749550882933e-05
CASC3	2.668978833257897e-05
GYPC	2.667310555008562e-05
ANGPT4	2.6640858479046964e-05
RTN3	2.6628179644559055e-05
AGMAT	2.656936323350522e-05
SPATA13	2.655988890105531e-05
TSPAN13	2.6543123520850744e-05
HEY1	2.652856855461839e-05
CYP4B1	2.651672548094881e-05
GNAS	2.6491035617314783e-05
DNM1	2.6461856642900444e-05
ANKRD37	2.6447837986649045e-05
TSPAN12	2.6410112246883215e-05
H3F3B	2.6406643783061346e-05
NRG4	2.635439590502521e-05
GLS	2.634458640064144e-05
IGFBP5	2.6337747037052442e-05
REEP6	2.6285591416730347e-05
PPM1E	2.6256971419214878e-05
TBX2	2.6240166894354303e-05
FRY	2.6227758056264955e-05
AEBP2	2.6225490820198622e-05
MDFI	2.6193862344112013e-05
LRG1	2.6177154789014753e-05
LGALS3BP	2.616557095489012e-05
LY6G6C	2.6164477165608975e-05
SMS	2.61228398478659e-05
RNMT	2.6106655108388764e-05
SCNN1B	2.6033962409323764e-05
CRY1	2.6000188029672983e-05
DST	2.5953402442182075e-05
TG	2.594703931207976e-05
CENPF	2.5943332652312846e-05
EIF4G3	2.5882012515424526e-05
ARTN	2.5847848771688795e-05
STC2	2.5842983158358444e-05
TNNI2	2.5835457418157505e-05
GABRA3	2.579791638520324e-05
CCL24	2.5790808380932986e-05
RASSF5	2.5777865006043133e-05
RPL3L	2.5690733445249375e-05
TRIM10	2.568090505635372e-05
CLSTN3	2.5635771626525904e-05
LAX1	2.563290908759691e-05
HIC2	2.5628221642924164e-05
PPBP	2.5604937638539637e-05
CSNK1G1	2.559686510162628e-05
SNRPC	2.557340280211513e-05
WNK2	2.5525315223039478e-05
DDX42	2.5497413822427585e-05
MYH9	2.5488414067159304e-05
TACSTD2	2.5435901450671236e-05
PML	2.5364707541299028e-05
TACR1	2.5324246754255734e-05
ATCAY	2.5320588454592754e-05
F10	2.5294560533765503e-05
PPARGC1A	2.5245551845526096e-05
TAPBP	2.5194993172940603e-05
VPS37D	2.5183918832904557e-05
TST	2.5172254787245334e-05
DQX1	2.516908308498171e-05
SEMA3G	2.5158240661990325e-05
USP22	2.515117355638219e-05
MCL1	2.5098666881683247e-05
CYP17A1	2.508437336053875e-05
ELAVL2	2.5024233188425325e-05
NPR2	2.4974785400571163e-05
H1FOO	2.495307977893817e-05
ANK1	2.492631214575643e-05
CDCA7	2.4869947263207732e-05
SCG5	2.486253072048701e-05
RRP12	2.485012351350229e-05
CCDC15	2.4847912195397314e-05
SIVA1	2.477890947937818e-05
FLRT3	2.4755418929227133e-05
CTNNB1	2.4724376956032082e-05
PLVAP	2.4635080325810982e-05
FOXC2	2.462426818527968e-05
TGM4	2.4588784366118066e-05
PTGFRN	2.4547593291472876e-05
ALDH3A2	2.4521622388311124e-05
KCNK12	2.4497959693491515e-05
BEST1	2.445178916893557e-05
SLC6A13	2.4443971257736617e-05
ESRRG	2.4430611934621863e-05
KLRG2	2.440864604065846e-05
ZWINT	2.4341375387815765e-05
PIGR	2.4307609997888884e-05
MAFK	2.4306943755216897e-05
MSTO1	2.4275001095742363e-05
CNOT4	2.427394744175908e-05
CNR2	2.4193647405890287e-05
PCDHA9	2.4178463462938774e-05
MTUS1	2.412813596806908e-05
C1QTNF5	2.4091014914023796e-05
FCRLA	2.408201224648026e-05
FBXL13	2.4074044156768083e-05
GALC	2.407371482186216e-05
CYP26B1	2.4020863994187423e-05
CDK5RAP3	2.4003399030239295e-05
GRIN1	2.3972904648922227e-05
EGLN3	2.39539832067154e-05
ST3GAL6	2.3942139742208692e-05
LYPD3	2.3899000610111424e-05
RAB24	2.3844578690929124e-05
LOXL2	2.380857607856853e-05
VPS13C	2.375909488507179e-05
SLFN5	2.3728723696432134e-05
PSD4	2.3720232245316887e-05
TSPAN8	2.3708803704462178e-05
AP1M1	2.3665477747750545e-05
CPNE1	2.364995078228918e-05
CEP170	2.3637758825244256e-05
PRRG4	2.3629748873620444e-05
MYL9	2.357634792542525e-05
TRNT1	2.3542414360175253e-05
MAP2K3	2.351169625352979e-05
EMX1	2.348405252898487e-05
COX5B	2.347480983091414e-05
PDIA4	2.345421474282608e-05
YIF1B	2.3439212206042286e-05
MYNN	2.3316232344569465e-05
XPNPEP3	2.3293244866412126e-05
RREB1	2.3284727947377615e-05
PGF	2.3270458339816898e-05
IQGAP2	2.3265365327962704e-05
KRT23	2.3258752146716325e-05
FOXE3	2.3235857718384456e-05
IGF2R	2.322346454889878e-05
GPC1	2.321651877028952e-05
DOHH	2.3193797758067623e-05
GNRH1	2.3077841966292862e-05
KRT8	2.306162732813781e-05
TFF1	2.306149596129382e-05
IL6ST	2.3053243490221906e-05
NANOS3	2.301663849656859e-05
PKMYT1	2.2999281105588298e-05
RAVER1	2.2986828636593203e-05
TUBA1A	2.2972224059295253e-05
CXCL14	2.2965894583152057e-05
PIK3C2G	2.296347560387892e-05
RABEPK	2.2934454291075947e-05
IL33	2.2880121704808786e-05
NAT2	2.2877023779770512e-05
CXCR4	2.283947793816411e-05
SPG21	2.2801131757681545e-05
USPL1	2.270102385327623e-05
GDA	2.267835901275985e-05
ITGB2	2.2640121056014886e-05
RBMS3	2.257105571989091e-05
HYAL3	2.2564544143455798e-05
SLC2A13	2.2538961839943318e-05
LMAN2	2.2508273404222675e-05
GIPC2	2.250747889481589e-05
SLC25A33	2.2483045513297668e-05
MDH1B	2.2468746809972728e-05
GAA	2.243302194619041e-05
ETV1	2.2391683174529558e-05
GPR176	2.2365173790251267e-05
CRHR2	2.2351361595974585e-05
CTSO	2.2336664929625108e-05
GCH1	2.2329884951788985e-05
ATP12A	2.232650587812073e-05
SORT1	2.232645374767796e-05
CCR7	2.2319417440969328e-05
PCYOX1	2.2318860769759657e-05
TLN2	2.2315914828008678e-05
FUT4	2.2309050540001908e-05
ADAM12	2.2252149840625882e-05
MRPS27	2.2241104912585343e-05
SFRP1	2.223543396226441e-05
PRR16	2.2223442421479796e-05
CHGB	2.2204685616113226e-05
RIBC1	2.2197420512364487e-05
RBKS	2.217608332279988e-05
GPX2	2.2164384916999173e-05
FRMD5	2.2138166246758432e-05
MIDN	2.2089135173526338e-05
NRIP3	2.2083243124860242e-05
KLHL25	2.2080419764777376e-05
KRT18	2.207643585099293e-05
IKZF2	2.207177648328571e-05
MMP11	2.207013801538267e-05
DDX21	2.2033486833180964e-05
ANPEP	2.2021201813720844e-05
RHOV	2.196625323461335e-05
WFDC3	2.184080101900126e-05
HADH	2.1839571662696786e-05
RAC1	2.1836328622588023e-05
PNMA1	2.182529893293414e-05
GPR37L1	2.1813990432916822e-05
EGFLAM	2.1795507940932974e-05
RSPRY1	2.1757442922451637e-05
SGPP2	2.1711935874827256e-05
STK32A	2.1679853747138114e-05
LTBP3	2.1678133959000744e-05
E2F8	2.1677635444245673e-05
GPBP1	2.1674319964301313e-05
RHBDL1	2.1619379596652076e-05
PVR	2.160270840535671e-05
DAXX	2.1587524422128036e-05
IL1RL1	2.1572842669520157e-05
CLK4	2.153857756444435e-05
TICAM1	2.1536460088189086e-05
NGEF	2.1535222324936855e-05
ATF4	2.1503918515948668e-05
EIF4A1	2.150349682442328e-05
YOD1	2.1496595788692896e-05
EBPL	2.1483718171015676e-05
SYNE2	2.143547297103285e-05
TRIM36	2.142372800964608e-05
GHSR	2.1409704881375228e-05
DUSP4	2.139316712459174e-05
ZDHHC24	2.1339789655466148e-05
GPC3	2.1313906385919184e-05
KYNU	2.1312010827305322e-05
ITPKA	2.1297930571955508e-05
SLC9A8	2.1283303843105376e-05
WNT11	2.1222925047333758e-05
SALL2	2.1186579715633228e-05
PCBP1	2.1113382720185184e-05
POLD2	2.111025934380071e-05
TSPAN15	2.109121026089242e-05
NDRG4	2.1077458398096335e-05
ANXA13	2.1046631438912376e-05
PDIK1L	2.101351804290122e-05
PTBP2	2.1005345542317212e-05
TRAPPC6A	2.09872962713947e-05
SEMA7A	2.098490976595326e-05
TGFA	2.098120220332835e-05
ALPK1	2.0981102693463055e-05
TRIM2	2.0977755317145864e-05
LIG3	2.0963837445635325e-05
EPC1	2.096359743170128e-05
MND1	2.0960273388476705e-05
TNXB	2.0937704767273786e-05
PAK4	2.0927292342364737e-05
POU4F3	2.0882481738321825e-05
CTDSP1	2.0874742327084944e-05
GABRP	2.0847547718077763e-05
ACTG2	2.0795429540237536e-05
NR5A2	2.0791338053610165e-05
UPK3B	2.0780902360128463e-05
TNPO1	2.0761736297391628e-05
VASN	2.076091253052987e-05
DPEP3	2.073849975157097e-05
SNRK	2.0729461929848587e-05
ABLIM2	2.0709671579367253e-05
ARRDC4	2.0704917901300172e-05
HAGHL	2.070025064726798e-05
MYSM1	2.068828813629253e-05
CFTR	2.0682705246824037e-05
EIF2AK3	2.0664732716094857e-05
CSF1	2.0636797361862606e-05
AMACR	2.0626613104077444e-05
TGM1	2.0586670267307642e-05
CHST8	2.0554958835925395e-05
SH3BP1	2.0500689068024872e-05
PRRG3	2.0441352365614324e-05
VDAC3	2.043728021044061e-05
OTUB2	2.0412408944462163e-05
WDR90	2.039098153693203e-05
VPS18	2.0390398895035468e-05
SF3A2	2.036652013394288e-05
CHAT	2.035986617057679e-05
NEIL3	2.0350414939085085e-05
ITSN2	2.034989605461569e-05
VPREB3	2.034312633929423e-05
MTCH1	2.03257917350895e-05
LIME1	2.0316056199078194e-05
